rec_time,tp100m,tp70m,tp50m,tp30m,tp10m,tp4m,rh70m,rh10m,wspd100m,wspd70m,wspd50m,wspd30m,wspd10m,wspd4m,wdir100m,wdir70m,wdir50m,wdir30m,wdir10m,wdir4m,tbl70m,tbl10m,L,L_level 
2010-04-18 03:50:00,6.224200000000001,6.267050000000001,5.8970666666666665,5.6663499999999996,4.802616666666667,4.25985,91.8,94.4016949152542,5.831008333333333,5.665984974958264,4.612451154529307,5.3994500846023685,4.662351443123939,3.8612080536912754,219.0531666666667,215.8013333333333,355.6225,199.02616666666665,185.43266666666668,243.52883333333332,0.04363159235642774,0.05924234254745252,4.72731199753247,9
2010-04-18 04:00:00,6.157466666666665,6.174566666666665,5.864916666666667,5.696133333333333,4.981866666666666,4.458966666666667,92.37241379310345,94.50500000000001,6.580036764705882,nan,5.478547579298832,5.234454855195912,nan,3.964718045112782,218.30633333333336,216.088,355.62499999999994,206.10783333333333,192.5931666666667,243.52633333333333,nan,nan,nan,nan
2010-04-18 04:10:00,6.025349999999999,6.066783333333333,5.758440677966102,5.661916666666668,4.865216666666667,4.371333333333333,93.69454545454545,94.40857142857142,7.024212730318258,6.653477876106195,5.513225806451612,5.595553662691652,5.483947841726619,4.288866279069768,217.96616666666668,215.68416666666664,355.63666666666666,205.09766666666667,191.36116666666666,243.52516666666673,0.06942560234086168,0.07169190914168427,7.818024900838927,9
2010-04-18 04:20:00,5.893649999999999,5.753566666666666,5.656416666666667,5.627818181818182,4.913883333333334,4.418115384615385,94.58666666666666,94.92500000000001,7.604632107023411,6.523240223463687,5.572808695652173,6.161741379310346,5.471101694915254,4.699055459272097,217.31683333333334,213.96966666666665,355.629,201.59983333333332,187.5088333333333,243.524,0.07162707642827432,0.06936741087025389,9.044093155069543,9
2010-04-18 04:30:00,5.869016666666668,5.938433333333335,5.66355,5.575,5.127283333333333,4.384543859649123,95.69666666666666,95.31166666666668,6.846141666666667,6.488808333333333,5.331504201680672,6.073389261744966,5.541385642737897,4.650667779632721,215.92016666666666,214.291,355.6311666666666,200.54850000000002,186.73316666666665,243.52216666666664,0.03767467991644761,0.05301920661412159,7.5964183089712165,9
2010-04-18 04:40:00,5.8056166666666655,5.933699999999999,5.676233333333334,5.565366666666665,5.210133333333333,4.468566666666666,95.82166666666667,95.30833333333334,6.793175,6.340283806343907,5.3647833333333335,5.9577589134125635,5.496058333333334,4.623048576214406,214.94683333333333,212.88716666666664,355.627,201.00033333333332,188.09016666666668,243.52066666666667,0.04004222852646645,0.05248656889088195,6.761662158102423,9
2010-04-18 04:50:00,5.73365,5.807083333333334,5.667966666666667,5.582516666666666,5.157750000000002,4.4514035087719295,96.1266666666667,95.35833333333332,7.255033333333334,6.434607508532424,5.523344768439109,5.926663851351352,5.667509765625,4.561331569664902,215.48916666666665,211.54533333333333,355.6341666666666,203.36733333333333,191.1963333333333,243.52266666666674,0.05598079670580842,0.07160227783665613,6.21801475919369,9
2010-04-18 05:00:00,nan,5.607660714285714,5.5729827586206895,5.561816666666667,5.0241500000000014,4.4204150943396225,96.54166666666667,95.45666666666666,7.863964143426296,nan,nan,5.66498322147651,nan,4.244656690140845,218.08583333333334,216.05166666666668,355.6425,207.55216666666666,194.1325,243.51833333333335,nan,nan,nan,nan
2010-04-18 05:10:00,5.4428,nan,5.501333333333333,5.508916666666666,5.194966666666668,4.787899999999999,97.13833333333332,95.94333333333333,8.458686440677965,7.612306368330465,6.913954849498328,6.164317032040471,5.014139966273188,4.425,215.8638333333333,214.27383333333333,355.63216666666665,210.6011666666667,200.00550000000004,243.51650000000004,0.08436033094412272,0.13307794820584268,nan,nan
2010-04-18 05:20:00,5.0734,5.135283333333334,5.235533333333334,5.298283333333333,5.102566666666666,4.846599999999999,97.26499999999996,95.84000000000002,8.28261552680222,7.407522686025408,6.657412060301508,6.251885521885522,5.203971332209106,4.62231173380035,213.92716666666664,212.71533333333335,355.62699999999995,209.1455,201.29050000000004,243.5225,0.08905310753687226,0.1229855234264719,3357.1853908811595,2
2010-04-18 05:30:00,4.968633333333333,4.930283333333332,4.969416666666667,4.991233333333333,4.774933333333333,4.417116666666668,97.54333333333334,95.78333333333333,8.180583333333335,7.590503597122302,6.951808333333333,6.319991666666667,5.281583333333333,4.575226130653266,220.3668333333333,216.62366666666665,355.63733333333334,211.12983333333335,201.87233333333333,243.52583333333334,0.091405199049064,0.1502467720856755,586.0700615237372,4
2010-04-18 05:40:00,5.3826833333333335,5.0365,4.9230833333333335,4.869883333333334,4.696266666666668,3.987266666666667,97.88166666666663,96.2033333333333,7.494075,7.716308333333333,7.7745909849749575,6.715887772194305,6.0859250000000005,4.730525,226.81916666666666,222.3836666666667,355.63100000000003,216.70833333333334,205.50566666666666,243.525,0.061600526328864154,0.0558255415854462,53.458810066974934,9
2010-04-18 05:50:00,5.279966666666667,5.081483333333333,4.883916666666665,4.7391,4.605033333333334,3.9633833333333337,97.55333333333331,96.46000000000001,6.865325542570951,7.478633333333334,7.296791666666665,5.983361204013378,4.391222780569513,4.108533333333333,226.50533333333334,220.9851666666667,355.642,220.39433333333335,208.00933333333333,243.53033333333335,0.0528525082928449,0.17405269029782067,233.57776427091014,6
2010-04-18 06:00:00,5.164766666666667,4.944745762711864,4.804950000000001,4.648583333333332,4.381600000000001,3.9465500000000002,nan,nan,6.884275000000001,nan,nan,4.943621031746032,3.59487352445194,nan,221.44766666666663,215.261,355.6483333333333,213.0235,204.61516666666668,243.53066666666672,nan,0.11210252818266106,nan,nan
2010-04-18 06:10:00,4.761116666666667,4.53955,4.534983333333334,nan,4.397966666666667,4.093924528301887,95.72166666666662,96.76166666666668,5.725203327171904,4.7715000000000005,3.6520583333333336,3.166541666666667,2.358391666666667,1.9113416666666667,220.91849999999997,214.0426666666667,355.6486666666667,208.05700000000002,200.11566666666667,243.53099999999995,0.08401914006895385,0.20274171438340408,752.2282941095999,4
2010-04-18 06:20:00,4.845283333333334,4.556683333333334,4.426049999999999,4.40635,4.351566666666667,4.185416666666667,95.91,96.79499999999999,4.4059537037037035,4.406058333333334,3.0330916666666665,2.0658823529411765,1.198125,0.9096,228.07716666666664,219.47583333333333,355.64483333333334,211.6885,199.41,243.5161666666667,0.06339416195558553,0.2921937776259793,973.0773149938632,3
2010-04-18 06:30:00,5.257616666666666,4.9032068965517235,4.575266666666667,4.435500000000001,4.34535,4.181116666666667,95.82333333333332,96.61833333333334,4.674982847341338,4.434366666666667,4.562733333333334,3.4065499999999997,2.2129833333333333,2.1476666666666664,233.22133333333332,225.17983333333336,355.6313333333333,214.19766666666666,198.32483333333332,243.51716666666664,0.110265155910769,0.21503076666476106,60.49685015041269,8
2010-04-18 06:40:00,5.2687833333333325,nan,4.749733333333333,4.481155172413793,4.3316333333333334,4.21905,92.28166666666665,96.19000000000001,5.231341666666667,5.076886281588448,5.573678929765887,4.728133333333333,3.342375,3.0375583333333336,230.37366666666668,225.48233333333337,355.627,217.131,207.05433333333335,243.51950000000002,0.210871983653712,0.21465772001305028,nan,nan
2010-04-18 06:50:00,4.954641509433962,4.780124999999999,4.646716666666666,4.4153518518518515,nan,4.303766666666666,89.39500000000001,95.50500000000002,5.835206463195691,5.6576964285714295,5.870667779632721,5.689266666666667,4.16424040066778,3.868555926544241,232.07216666666665,227.3475,355.62566666666663,220.05733333333333,210.4095,243.51333333333332,0.11288665633499981,0.11605264467023939,nan,nan
2010-04-18 07:00:00,4.7857166666666675,4.501383333333334,4.4721166666666665,4.399066666666666,nan,nan,88.50500000000002,94.61142857142858,5.603391666666666,5.860451505016723,5.3707416666666665,5.457125,4.167825000000001,4.404715719063545,232.3043333333333,229.0975,355.615,225.56183333333328,214.48883333333333,243.51283333333336,0.06664321400985855,0.1006524413260259,nan,nan
