rec_time,tp70m,tp50m,tp30m,tp10m,rh70m,rh10m,wspd70m,wspd50m,wspd30m,wspd10m,wdir70m,wdir50m,wdir30m,wdir10m,tbl70m,tbl10m,L,L_level 
2009-09-01 08:20:00,15.74383333333333,15.906666666666668,16.104999999999997,16.26616666666667,69.73499999999999,69.50916666666666,7.9630050083472455,7.229691151919868,6.806566666666666,5.751433333333334,215.04416666666665,213.15800000000002,208.78349999999998,210.32116666666667,0.09249064672466778,0.14214548519133732,-83.0508048063992,1
2009-09-01 08:30:00,16.014333333333337,16.18233333333333,16.396666666666665,16.582,68.18283333333333,68.01416666666667,8.7299,8.118741666666667,7.504016666666667,6.403066666666667,212.12116666666668,210.7245,207.64716666666666,184.30166666666668,0.0985337960726677,0.14636867144235116,-99.57356034474344,1
2009-09-01 08:40:00,16.1325,16.359166666666667,16.658833333333334,16.983666666666664,67.98066666666665,66.48116666666667,9.23015,8.892066666666668,8.550041666666665,7.579808333333333,206.3725,206.24233333333333,204.64333333333335,201.0077,0.1114902903509557,0.14782805613386493,-75.59593570247401,0
2009-09-01 08:50:00,15.918,16.142333333333333,16.437,16.776833333333332,69.676,67.4095,10.202416666666668,9.757491610738255,9.645033726812816,8.759215358931554,209.74900000000002,209.1893333333333,206.39466666666664,206.15245000000002,0.1015988048452642,0.11975986996815202,-58.562425405756805,0
2009-09-01 09:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,217.95966666666664,217.0018333333333,214.18466666666666,214.35618333333332,nan,nan,nan,nan
2009-09-01 09:10:00,16.399333333333335,16.65416666666667,16.98,17.461000000000002,66.5925,63.920166666666674,13.254450980392155,12.824636015325673,12.499905838041432,11.158345588235292,220.10116666666664,219.73566666666665,216.46216666666666,217.34858333333335,0.07801077430012945,0.09782367393227326,-149.4168521158403,1
2009-09-01 09:20:00,16.807166666666667,17.069333333333336,17.395666666666667,17.94433333333333,67.54549999999999,64.24813559322034,11.40734899328859,11.041989966555185,10.78463986599665,9.71818791946309,218.25716666666668,218.44466666666668,215.9863333333333,216.0507833333333,0.09929360445376728,0.14057302426288948,-105.21496674589116,1
2009-09-01 09:30:00,16.967333333333336,17.1975,17.528000000000002,18.117333333333338,67.27933333333334,63.893,11.39472972972973,11.0713127090301,10.858235294117646,9.552783417935704,222.81016666666667,222.08549999999997,219.8678333333333,220.5605,0.11076198343112728,0.13287050321656593,-125.93085065198454,1
2009-09-01 09:40:00,17.340666666666667,17.59616666666666,17.966666666666672,18.490166666666664,64.57383333333334,61.502666666666656,10.985254237288135,10.58775337837838,10.070565878378378,9.218324829931973,233.0173333333333,232.77966666666666,228.86549999999997,229.55016666666663,0.10108465875347912,0.14902838856216022,-116.26101455522364,1
2009-09-01 09:50:00,17.938,18.1835593220339,18.56793103448276,19.09728813559322,63.783833333333334,60.49183333333334,10.933111111111112,10.560814751286449,10.305230769230768,9.273096054888509,223.47166666666666,223.6693333333333,220.9486666666667,220.94299999999998,0.11067477968133972,0.149091187849878,-104.02738392629438,1
