rec_time,tp2m,rh2m,tp4m,rh4m,tp10m,rh10m,tp30m,rh30m,prs,wspd10m,wdir10m,wspd50m,wdir50m,wspd70m,wdir70m,wspd100m,wdir100m 
2010-02-16 04:40:00,-22.318324,65.249252,-21.439769000000002,64.39190699999999,-19.521883,55.93976200000001,-18.205029000000003,56.971391,886.70903,6.270588399999999,209.02567999999997,7.1167,56.544000000000004,7.929999999999998,207.85,9.292000000000002,261.15999999999997
2010-02-16 04:50:00,-22.391973,65.113853,-21.448782,64.11791000000001,-19.365261999999998,56.155837999999996,-18.857732,57.207674,886.56269,6.2895103,202.17715,7.0361,56.871,7.6674999999999995,206.31,9.038,260.55000000000007
2010-02-16 05:00:00,nan,65.049441,nan,63.90352899999999,nan,57.821296000000004,nan,58.66801399999999,886.53478,nan,201.21969,6.987399999999999,57.254,7.397100000000002,204.45,8.704,259.67999999999995
2010-02-16 05:10:00,nan,65.82087700000001,nan,65.22046666666667,nan,nan,-19.126163,59.294742222222226,886.39259,6.3420121,208.95171999999997,6.8420000000000005,57.914,7.1566,203.56,8.538,259.3
2010-02-16 05:20:00,-22.520964,nan,-21.842865,nan,-19.772903999999997,57.78719500000001,nan,nan,886.19056,7.077102999999999,207.30724,6.769299999999999,58.708000000000006,7.085500000000001,203.45999999999998,8.601,259.1
2010-02-16 05:30:00,-22.049222000000004,65.197047,-21.398837,64.485011,-19.658645999999997,57.41007900000001,-19.025243999999997,58.189453,886.01389,6.868628599999999,nan,6.7913,59.419000000000004,7.140000000000001,203.35999999999999,8.690000000000001,258.46000000000004
2010-02-16 05:40:00,-22.266091,64.507171,-21.616805,63.98299899999999,-19.929073999999996,57.59543600000001,-19.402654,58.581697999999996,885.8321,6.4528121,206.975,6.862,59.952,7.240400000000001,203.10999999999999,8.897000000000002,258.16999999999996
2010-02-16 05:50:00,-22.452599,64.89316,-21.794903,64.41396,-20.346186999999997,57.931368,-19.412089,59.02683999999999,885.8064,6.198165300000001,207.59438,6.9193,60.431,7.4031,203.98,9.190000000000001,258.1
2010-02-16 06:00:00,-22.40172,65.204139,-21.642985,64.522,-20.57243,57.96887,-19.398606,59.131596,885.7831111111111,nan,206.40123333333332,7.0059,60.94799999999999,nan,205.84,9.564,258.62999999999994
2010-02-16 06:10:00,-22.012682000000005,64.702025,-21.415570000000002,64.04341299999999,nan,58.310652000000005,-18.907118,58.461687,885.76224,nan,215.22655,7.0794000000000015,61.245000000000005,7.850700000000001,206.98999999999995,9.793000000000001,258.72999999999996
2010-02-16 06:20:00,-22.247054000000002,64.214174,-21.796878999999997,63.84063200000001,-20.661977999999998,57.53676499999999,-19.502538,58.494946000000006,885.7072599999999,6.172580600000001,214.93639,7.0451999999999995,61.355000000000004,7.8479,207.51999999999998,9.772,258.84
2010-02-16 06:30:00,-22.902964,65.358489,-22.501547999999996,65.37983999999999,-21.336446000000002,59.371884,-20.311920000000004,60.282647,885.7446600000001,6.2746526000000005,213.75484,7.0906,61.617,7.992399999999999,208.79000000000002,9.867999999999999,259.59000000000003
2010-02-16 06:40:00,-23.377190000000002,66.5213,-22.823665,66.53768299999999,-21.331664999999997,61.25231800000002,-20.616336999999998,62.087729,885.57564,6.1617872,nan,7.1372,61.82399999999999,8.146,209.85,9.886,259.89
2010-02-16 06:50:00,-23.596068,67.417899,-23.049715999999997,67.29951000000001,-21.552947,62.384468000000005,-20.969237,62.789792,885.42878,6.561013700000001,211.64034999999998,7.3738,61.263999999999996,8.404,210.41000000000003,10.043000000000001,260.02000000000004
2010-02-16 07:00:00,-23.966165999999998,67.92582200000001,-23.452277,67.762387,nan,63.873663,-21.510286999999998,64.70692499999998,885.40834,6.5405592,211.31813000000002,nan,60.53399999999999,8.690999999999999,210.35999999999999,nan,259.96999999999997
2010-02-16 07:10:00,nan,nan,nan,nan,-22.539509000000002,nan,-20.184784,nan,885.33883,nan,222.36557000000002,7.944100000000001,59.767999999999994,8.959999999999999,209.89000000000001,10.395,260.22999999999996
2010-02-16 07:20:00,-23.936805,69.745631,-23.407193,69.655154,-21.074677,61.977475000000005,-19.870309999999996,62.399221,885.30866,8.221814499999999,223.45717,8.358,58.849000000000004,9.352,209.79000000000002,10.633,260.79
2010-02-16 07:30:00,-23.708237,69.32580999999998,-23.178305,69.1293,-21.062438,61.52312400000001,-19.902521,62.235147,885.29529,8.2993679,221.58518999999995,8.775,57.846000000000004,9.666999999999998,209.61999999999998,10.861,261.09000000000003
2010-02-16 07:40:00,-23.200809999999997,68.980954,-22.819567,68.86732900000001,-21.337184,62.21683399999999,-20.141554,62.98464799999999,885.2872099999998,8.306297,220.25007999999997,9.251000000000001,56.980999999999995,10.062000000000001,210.07000000000002,11.167,261.86
2010-02-16 07:50:00,-23.675990000000002,68.09420800000001,-23.373141,68.333995,-21.934394,62.997685000000004,-20.693579,63.737081,885.3551666666667,7.7656220000000005,215.80722999999998,9.526,56.928999999999995,10.353,210.93999999999997,11.394,263.06
2010-02-16 08:00:00,-24.448281,69.484555,-24.235737,70.027528,-23.283046000000002,nan,-20.733263333333337,65.00708444444444,885.3037899999999,7.0475207,209.63907,9.753,57.24400000000001,10.561000000000002,211.74,11.633,264.15000000000003
2010-02-16 08:10:00,nan,nan,nan,nan,nan,nan,nan,65.669422,nan,nan,nan,9.91,57.39200000000001,10.779,212.61999999999998,nan,264.82000000000005
2010-02-16 08:20:00,-21.487751,69.67844000000001,-21.4048,69.941112,-20.838957,64.32498700000001,-19.586873,65.71835300000001,885.21996,8.692264600000001,224.70221,10.197999999999999,57.863,11.087,213.91,12.196,266.19
2010-02-16 08:30:00,-20.778619,68.681456,-20.743566,69.04233300000001,-20.312357000000002,64.62103200000001,-19.229803,66.002613,885.1431399999999,9.174122666666669,226.15706,10.568999999999999,58.56099999999999,11.422,215.57999999999998,12.334,268.12
2010-02-16 08:40:00,-20.644141,68.53381199999998,-20.612324,68.950346,-20.253509,64.60013699999999,-19.47216,66.11433,885.1606099999999,8.233007400000002,223.54906999999997,10.721,59.164,11.605,216.76999999999998,12.35,269.9
2010-02-16 08:50:00,-20.560301,68.631499,-20.498578,69.084343,-20.093080000000004,65.479695,-19.159738,nan,885.1927,8.2012933,223.33055,10.857000000000001,59.697,11.711000000000002,217.69,12.261,271.68
2010-02-16 09:00:00,-20.144066,68.364235,-20.176711,68.81016299999999,-19.899129000000002,64.84616799999999,-19.280943,66.336868,885.2668100000001,8.4932509,222.57544,11.072,60.14300000000001,11.875,218.67000000000002,12.341000000000003,272.83
2010-02-16 09:10:00,-19.64505,68.00890100000001,-19.812904,68.805344,-19.736032,64.93583100000001,-19.265369,66.43368899999999,885.2732,7.960171700000001,218.70022,11.120000000000001,60.573,11.894,219.20999999999998,12.419,273.15999999999997
2010-02-16 09:20:00,-19.83546,nan,-19.975758000000003,nan,-19.932325000000002,65.40910800000002,nan,66.80712222222223,885.2264600000001,7.2810472000000015,nan,10.861,60.568000000000005,11.634,218.72000000000003,12.278,272.21999999999997
2010-02-16 09:30:00,-19.745211,68.682593,-19.945270999999998,69.58995200000001,-19.884839,66.169564,-19.444771,67.15322699999999,885.2610000000001,6.959906799999999,216.26101,10.4,60.29999999999999,11.223999999999998,217.46999999999997,12.120999999999999,270.30999999999995
2010-02-16 09:40:00,-19.175870000000003,68.27896899999999,-19.450405,69.432153,-19.518561,66.665388,-19.638137999999998,67.183397,885.2413499999999,6.553551399999999,215.18554,10.041000000000002,60.11900000000001,10.89,216.39000000000001,12.111,268.51
2010-02-16 09:50:00,-18.801623999999997,68.849572,-19.060373999999996,69.9838,-19.116852,67.79790299999999,-19.274913,68.54451,885.2735999999999,6.369736,217.77347,9.697,59.976,10.583,215.28000000000003,11.978,266.34
2010-02-16 10:00:00,-18.404839000000003,nan,-18.700369000000002,70.0576111111111,-18.808226666666666,67.81860300000001,-19.072131,68.510977,nan,7.205359200000001,216.52029000000002,9.306000000000001,59.766999999999996,10.152,213.9,nan,264.47999999999996
2010-02-16 10:10:00,-18.267701000000002,69.40588799999999,-18.506941,70.332399,-18.604442000000002,68.049757,-18.846767,69.007363,885.0973499999998,7.3791212999999996,217.93296,nan,59.533,nan,212.67,11.106,263.31000000000006
2010-02-16 10:20:00,-17.739611,69.448006,-18.04778,70.365618,-18.160122,68.380326,-18.461413,69.54859400000001,885.07781,7.391380600000001,215.5063,8.744,59.527,9.449,211.61000000000004,10.753,262.26
2010-02-16 10:30:00,-17.431672999999996,70.190448,-17.732332000000003,71.14318799999998,-17.872124999999997,69.103076,-18.164234999999998,70.343986,884.9519900000001,7.8606983,216.50798,8.606,59.839,9.276,210.83,10.486,261.7
2010-02-16 10:40:00,-16.838097,70.80991800000001,-17.109575,71.81558100000001,-17.224587,70.050074,-17.52893,71.32526299999999,884.83402,7.834580700000001,215.83428888888886,8.562000000000001,60.13799999999999,9.065000000000001,209.85,10.014,260.46
2010-02-16 10:50:00,-16.372646,70.983799,-16.656439,71.721712,-16.799653,69.68297299999999,-17.1503,71.124359,884.61343,7.9649023,221.91808999999998,8.612,60.854,8.946,209.76000000000005,9.722,260.00000000000006
2010-02-16 11:00:00,-15.998982999999999,71.06118599999999,-16.262571,71.684077,-16.408209999999997,69.400965,-16.77449,70.771046,884.2961111111111,nan,nan,8.724,61.521,8.94,210.21999999999997,9.61,259.94
2010-02-16 11:10:00,-15.669802,72.02595099999999,-15.882506666666668,72.27802900000002,-16.019090000000002,70.09000699999999,-16.37370333333333,71.354764,884.23832,9.352733899999999,nan,8.933000000000002,62.379999999999995,9.093000000000002,211.56,9.568999999999999,260.56
2010-02-16 11:20:00,-15.217272,73.373171,-15.433995000000001,73.602935,-15.604038000000003,71.35310000000001,-15.967051000000001,72.62337800000002,884.12489,10.0281286,229.92669999999998,9.319999999999999,63.233999999999995,9.465,213.36999999999998,9.723,261.95
2010-02-16 11:30:00,-14.821657000000002,74.103241,-15.038323,74.195779,-15.229600000000001,72.006674,-15.589799,73.15394899999998,884.0921599999999,10.3827133,231.46279999999996,9.839,63.724000000000004,9.903,215.64000000000001,10.038,263.96999999999997
2010-02-16 11:40:00,-14.448677,75.174509,-14.656359999999998,75.368904,-14.808250000000001,73.12155500000001,-15.332709000000003,74.19603500000001,883.967,10.729171,230.42672222222225,10.34,64.21900000000001,10.444999999999999,218.05,10.560999999999998,266.28000000000003
